FID,OBJECTID,SHAPE,HTXT,HTXTK,HLINIEN,DIVA_ID,LTYP,WEBLINK1,SE_ANNO_CAD_DATA
OEFFHALTESTOGD.13933509,13933509,POINT (16.345376612504047 48.17016466973079),Gesundheitszentrum Süd (Köglergasse),Gesundheitszentrum Süd (Köglergasse),7A,,2,https://anachb.vor.at?P=SQ&input=Wien%20Gesundheitszentrum%20Süd&start=1,
OEFFHALTESTOGD.13933510,13933510,POINT (16.292151412311544 48.201446369643364),Ameisbachzeile/Hanusch-Krankenhaus,Ameisbachzeile/Hanusch-Krankenhaus,51A,,2,https://anachb.vor.at?P=SQ&input=Wien%20Ameisbachzeile/Hanusch-Krankenhaus&start=1,
OEFFHALTESTOGD.13933511,13933511,POINT (16.291998712101385 48.20140447011836),Ameisbachzeile/Hanusch-Krankenhaus,Ameisbachzeile/Hanusch-Krankenhaus,51A,,2,https://anachb.vor.at?P=SQ&input=Wien%20Ameisbachzeile/Hanusch-Krankenhaus&start=1,
OEFFHALTESTOGD.13933512,13933512,POINT (16.29949071279285 48.194734069497244),Ameisgasse,Ameisgasse,51A,,2,https://anachb.vor.at?P=SQ&input=Wien%20Ameisgasse&start=1,
OEFFHALTESTOGD.13933513,13933513,POINT (16.299095413022314 48.193937669478345),Ameisgasse,Ameisgasse,"49,52",,1,https://anachb.vor.at?P=SQ&input=Wien%20Ameisgasse&start=1,
OEFFHALTESTOGD.13933514,13933514,POINT (16.29967031206538 48.19439277012319),Ameisgasse,Ameisgasse,51A,,2,https://anachb.vor.at?P=SQ&input=Wien%20Ameisgasse&start=1,
OEFFHALTESTOGD.13933515,13933515,POINT (16.29993081247889 48.19382987007639),Ameisgasse,Ameisgasse,"49,52",,1,https://anachb.vor.at?P=SQ&input=Wien%20Ameisgasse&start=1,
OEFFHALTESTOGD.13933516,13933516,POINT (16.350874312220142 48.19808136990667),Neubaugasse (Schadekgasse),Neubaugasse (Schadekgasse),"13A,14A",,2,https://anachb.vor.at?P=SQ&input=Wien%20Neubaugasse&start=1,
OEFFHALTESTOGD.13933517,13933517,POINT (16.260431912053033 48.21853756966064),Ammerweg,Ammerweg,52B,,2,https://anachb.vor.at?P=SQ&input=Wien%20Ammerweg&start=1,
OEFFHALTESTOGD.13933518,13933518,POINT (16.260485811965612 48.218483669288716),Ammerweg,Ammerweg,52B,,2,https://anachb.vor.at?P=SQ&input=Wien%20Ammerweg&start=1,
OEFFHALTESTOGD.13933519,13933519,POINT (16.469317212575714 48.23026156980368),Amongasse,Amongasse,95B,,2,https://anachb.vor.at?P=SQ&input=Wien%20Amongasse&start=1,
OEFFHALTESTOGD.13933520,13933520,POINT (16.298520512781334 48.1371433695579),An den Steinfeldern,An den Steinfeldern,64A,,2,https://anachb.vor.at?P=SQ&input=Wien%20An%20den%20Steinfeldern&start=1,
OEFFHALTESTOGD.13933521,13933521,POINT (16.298331812344415 48.13758696938135),An den Steinfeldern,An den Steinfeldern,61A,,2,https://anachb.vor.at?P=SQ&input=Wien%20An%20den%20Steinfeldern&start=1,
OEFFHALTESTOGD.13933522,13933522,POINT (16.29908641202616 48.137293269854545),An den Steinfeldern,An den Steinfeldern,64A,,2,https://anachb.vor.at?P=SQ&input=Wien%20An%20den%20Steinfeldern&start=1,
OEFFHALTESTOGD.13933523,13933523,POINT (16.297936611737857 48.1370474699457),An den Steinfeldern,An den Steinfeldern,61A,,2,https://anachb.vor.at?P=SQ&input=Wien%20An%20den%20Steinfeldern&start=1,
OEFFHALTESTOGD.13933524,13933524,POINT (16.48997841310444 48.22667107004431),An den alten Schanzen,An den alten Schanzen,97A,,2,https://anachb.vor.at?P=SQ&input=Wien%20An%20den%20alten%20Schanzen&start=1,
OEFFHALTESTOGD.13933525,13933525,POINT (16.356964912976785 48.25120137012167),Döblinger Bad,Döblinger Bad,37,,1,https://anachb.vor.at?P=SQ&input=Wien%20Döblinger%20Bad&start=1,
OEFFHALTESTOGD.13933526,13933526,POINT (16.328542212899904 48.23927876998007),Döblinger Friedhof,Döblinger Friedhof,40A,,2,https://anachb.vor.at?P=SQ&input=Wien%20Döblinger%20Friedhof&start=1,
OEFFHALTESTOGD.13933527,13933527,POINT (16.36563361302932 48.240935969732064),Döblinger Steg,Döblinger Steg,5B,,2,https://anachb.vor.at?P=SQ&input=Wien%20Döblinger%20Steg&start=1,
OEFFHALTESTOGD.13933528,13933528,POINT (16.36529231221767 48.240720669508),Döblinger Steg,Döblinger Steg,5B,,2,https://anachb.vor.at?P=SQ&input=Wien%20Döblinger%20Steg&start=1,
OEFFHALTESTOGD.13933529,13933529,POINT (16.53422041336666 48.22267927006973),Dörmanngasse,Dörmanngasse,"99A,99B",,2,https://anachb.vor.at?P=SQ&input=Wien%20Dörmanngasse&start=1,
OEFFHALTESTOGD.13933530,13933530,POINT (16.534067713141564 48.22266136948292),Dörmanngasse,Dörmanngasse,"99A,99B",,2,https://anachb.vor.at?P=SQ&input=Wien%20Dörmanngasse&start=1,
OEFFHALTESTOGD.13933531,13933531,POINT (16.42967451260668 48.18340316960438),Kraftwerk Simmering,Kraftwerk Simmering,"72A,76B",,2,https://anachb.vor.at?P=SQ&input=Wien%20Kraftwerk%20Simmering&start=1,
OEFFHALTESTOGD.13933532,13933532,POINT (16.43020451298291 48.18390036924015),Kraftwerk Simmering,Kraftwerk Simmering,"72A,76B",,2,https://anachb.vor.at?P=SQ&input=Wien%20Kraftwerk%20Simmering&start=1,
OEFFHALTESTOGD.13933533,13933533,POINT (16.279997212081916 48.15465756937638),Eberstorferweg,Eberstorferweg,58B,,2,https://anachb.vor.at?P=SQ&input=Wien%20Eberstorferweg&start=1,
OEFFHALTESTOGD.13933534,13933534,POINT (16.280149912477782 48.15464556944042),Eberstorferweg,Eberstorferweg,58B,,2,https://anachb.vor.at?P=SQ&input=Wien%20Eberstorferweg&start=1,
OEFFHALTESTOGD.13933535,13933535,POINT (16.425865712397655 48.262248169788656),Edelsteingasse,Edelsteingasse,29A,,2,https://anachb.vor.at?P=SQ&input=Wien%20Edelsteingasse&start=1,
OEFFHALTESTOGD.13933536,13933536,POINT (16.425389512515 48.262373769826816),Edelsteingasse,Edelsteingasse,29A,,2,https://anachb.vor.at?P=SQ&input=Wien%20Edelsteingasse&start=1,
OEFFHALTESTOGD.13933537,13933537,POINT (16.246211612108517 48.21500006991343),Edenstraße,Edenstraße,52A,,2,https://anachb.vor.at?P=SQ&input=Wien%20Edenstraße&start=1,
OEFFHALTESTOGD.13933538,13933538,POINT (16.38647004085244 48.291280151898434),"Strebersdorf, Edmund-Hawranek-Platz","Strebersdorf, Edmund-Hawranek-Platz","32A,510",,3,"https://anachb.vor.at?P=SQ&input=Wien%20Strebersdorf,%20Edmund-Hawranek-Platz&start=1",
OEFFHALTESTOGD.13933539,13933539,POINT (16.38642961213141 48.29128016958815),"Strebersdorf, Edmund-Hawranek-Platz","Strebersdorf, Edmund-Hawranek-Platz","32A,510",,2,"https://anachb.vor.at?P=SQ&input=Wien%20Strebersdorf,%20Edmund-Hawranek-Platz&start=1",
OEFFHALTESTOGD.13933540,13933540,POINT (16.386528412561002 48.29156706973858),"Strebersdorf, Edmund-Hawranek-Platz","Strebersdorf, Edmund-Hawranek-Platz",32A,,2,"https://anachb.vor.at?P=SQ&input=Wien%20Strebersdorf,%20Edmund-Hawranek-Platz&start=1",
OEFFHALTESTOGD.13933505,13933505,POINT (16.425686013075044 48.285410569571276),Kollarzgasse,Kollarzgasse,32A,,2,https://anachb.vor.at?P=SQ&input=Wien%20Kollarzgasse&start=1,
OEFFHALTESTOGD.13933541,13933541,POINT (16.386600312257645 48.291447569511355),"Strebersdorf, Edmund-Hawranek-Platz","Strebersdorf, Edmund-Hawranek-Platz","26,27",,1,"https://anachb.vor.at?P=SQ&input=Wien%20Strebersdorf,%20Edmund-Hawranek-Platz&start=1",
OEFFHALTESTOGD.13933542,13933542,POINT (16.302679712408448 48.136741769462695),Eduard-Kittenberger-Gasse,Eduard-Kittenberger-Gasse,64A,,2,https://anachb.vor.at?P=SQ&input=Wien%20Eduard-Kittenberger-Gasse&start=1,
OEFFHALTESTOGD.13933543,13933543,POINT (16.30373971209589 48.13687966930343),Eduard-Kittenberger-Gasse,Eduard-Kittenberger-Gasse,64A,,2,https://anachb.vor.at?P=SQ&input=Wien%20Eduard-Kittenberger-Gasse&start=1,
OEFFHALTESTOGD.13933544,13933544,POINT (16.320655012427512 48.21948326974442),Albrechtskreithgasse,Albrechtskreithgasse,10A,,2,https://anachb.vor.at?P=SQ&input=Wien%20Albrechtskreithgasse&start=1,
OEFFHALTESTOGD.13933545,13933545,POINT (16.320340612661095 48.219094169356424),Albrechtskreithgasse,Albrechtskreithgasse,10A,,2,https://anachb.vor.at?P=SQ&input=Wien%20Albrechtskreithgasse&start=1,
OEFFHALTESTOGD.13933546,13933546,POINT (16.436043613198198 48.273860569979576),Egon-Friedell-Gasse,Egon-Friedell-Gasse,29B,,2,https://anachb.vor.at?P=SQ&input=Wien%20Egon-Friedell-Gasse&start=1,
OEFFHALTESTOGD.13933547,13933547,POINT (16.436420912910613 48.27355566981545),Egon-Friedell-Gasse,Egon-Friedell-Gasse,29B,,2,https://anachb.vor.at?P=SQ&input=Wien%20Egon-Friedell-Gasse&start=1,
OEFFHALTESTOGD.13933548,13933548,POINT (16.33765111297 48.17126107010995),Eibesbrunnergasse,Eibesbrunnergasse,63A,,2,https://anachb.vor.at?P=SQ&input=Wien%20Eibesbrunnergasse&start=1,
OEFFHALTESTOGD.13932884,13932884,POINT (16.343328412201107 48.29350356975725),Klosterneuburg Normannengasse,Klosterneuburg Normannengasse,1,,2,https://anachb.vor.at?P=SQ&input=Klosterneuburg%20Normannengasse&start=1,
OEFFHALTESTOGD.13932885,13932885,POINT (16.34402011227769 48.29123236951091),Klosterneuburg Donaustr./Büropark,Klosterneuburg Donaustr./Büropark,1,,2,https://anachb.vor.at?P=SQ&input=Klosterneuburg%20Donaustr./Büropark&start=1,
OEFFHALTESTOGD.13932886,13932886,POINT (16.134142122778837 48.14086614024665),Breitenfurt Friedhof,Breitenfurt Friedhof,"250,251,252",,3,https://anachb.vor.at?P=SQ&input=Breitenfurt%20(b.Wien)%20Friedhof&start=1,
OEFFHALTESTOGD.13932887,13932887,POINT (16.13251622123133 48.13891194088271),Breitenfurt Raphael-Donner-Gasse,Breitenfurt Raphael-Donner-Gasse,"250,251,252",,3,https://anachb.vor.at?P=SQ&input=Breitenfurt%20(b.Wien)%20Raphael-Donner-Gasse&start=1,
OEFFHALTESTOGD.13932888,13932888,POINT (16.335728711815516 48.21109117002606),Neulerchenfelder Straße/Brunnengasse,Neulerchenfelder Straße/Brunnengasse,2,,1,https://anachb.vor.at?P=SQ&input=Wien%20Neulerchenfelder%20Straße/Brunnengasse&start=1,
OEFFHALTESTOGD.13932889,13932889,POINT (16.336348513143804 48.21109116962734),Neulerchenfelder Straße/Brunnengasse,Neulerchenfelder Straße/Brunnengasse,2,,1,https://anachb.vor.at?P=SQ&input=Wien%20Neulerchenfelder%20Straße/Brunnengasse&start=1,
OEFFHALTESTOGD.13932890,13932890,POINT (16.296831612803892 48.145811270018875),Brunner Straße/Erlaaer Straße,Brunner Straße/Erlaaer Straße,60A,,2,https://anachb.vor.at?P=SQ&input=Wien%20Brunner%20Straße/Erlaaer%20Straße&start=1,
OEFFHALTESTOGD.13932891,13932891,POINT (16.295969312443084 48.14606306992452),Brunner Straße/Erlaaer Straße (Breitenfurter Straß,Brunner Straße/Erlaaer Straße (Breitenfurter Straß,60A,,2,https://anachb.vor.at?P=SQ&input=Wien%20Brunner%20Straße/Erlaaer%20Straße&start=1,
OEFFHALTESTOGD.13932892,13932892,POINT (16.347245112826347 48.191242869514376),Brückengasse,Brückengasse,57A,,2,https://anachb.vor.at?P=SQ&input=Wien%20Brückengasse&start=1,
OEFFHALTESTOGD.13932893,13932893,POINT (16.34800871224719 48.19147046978863),Brückengasse,Brückengasse,57A,,2,https://anachb.vor.at?P=SQ&input=Wien%20Brückengasse&start=1,
OEFFHALTESTOGD.13932894,13932894,POINT (16.40392881283737 48.268443369869615),Brünner Straße,Brünner Straße,"30,31",,1,https://anachb.vor.at?P=SQ&input=Wien%20Brünner%20Straße&start=1,
OEFFHALTESTOGD.13932895,13932895,POINT (16.40475072392848 48.26928054519705),Brünner Straße,Brünner Straße,"150,151,36B,500,501,502,505",,3,https://anachb.vor.at?P=SQ&input=Wien%20Brünner%20Straße&start=1,
OEFFHALTESTOGD.13932896,13932896,POINT (16.404710312576576 48.26928056930445),Brünner Straße,Brünner Straße,"150,151,36B,500,501,502,505",,2,https://anachb.vor.at?P=SQ&input=Wien%20Brünner%20Straße&start=1,
OEFFHALTESTOGD.13932897,13932897,POINT (16.40420731327005 48.268652669619954),Brünner Straße,Brünner Straße,"30,31",,1,https://anachb.vor.at?P=SQ&input=Wien%20Brünner%20Straße&start=1,
OEFFHALTESTOGD.13932898,13932898,POINT (16.403987224072765 48.26867654605037),Brünner Straße,Brünner Straße,"150,151,36B,500,501,502,505",,3,https://anachb.vor.at?P=SQ&input=Wien%20Brünner%20Straße&start=1,
OEFFHALTESTOGD.13932899,13932899,POINT (16.4039468131964 48.26867656988926),Brünner Straße,Brünner Straße,"150,151,36B,500,501,502,505",,2,https://anachb.vor.at?P=SQ&input=Wien%20Brünner%20Straße&start=1,
OEFFHALTESTOGD.13932900,13932900,POINT (16.346382711967937 48.21547896947973),Brünnlbadgasse,Brünnlbadgasse,"43,44",,1,https://anachb.vor.at?P=SQ&input=Wien%20Brünnlbadgasse&start=1,
OEFFHALTESTOGD.13932901,13932901,POINT (16.34535861197024 48.21529336985528),Brünnlbadgasse,Brünnlbadgasse,44,,1,https://anachb.vor.at?P=SQ&input=Wien%20Brünnlbadgasse&start=1,
OEFFHALTESTOGD.13932902,13932902,POINT (16.345340712571247 48.21549686961607),Brünnlbadgasse,Brünnlbadgasse,43,,1,https://anachb.vor.at?P=SQ&input=Wien%20Brünnlbadgasse&start=1,
OEFFHALTESTOGD.13932903,13932903,POINT (16.321409512611606 48.20855296989757),Brüßlgasse (Koppstraße),Brüßlgasse (Koppstraße),48A,,2,https://anachb.vor.at?P=SQ&input=Wien%20Brüßlgasse&start=1,
OEFFHALTESTOGD.13932904,13932904,POINT (16.320771712091517 48.20593676999074),Brüßlgasse (Gablenzgasse),Brüßlgasse (Gablenzgasse),48A,,2,https://anachb.vor.at?P=SQ&input=Wien%20Brüßlgasse&start=1,
OEFFHALTESTOGD.13932905,13932905,POINT (16.269999012034692 48.16375986952244),Buchbindergasse,Buchbindergasse,56A,,2,https://anachb.vor.at?P=SQ&input=Wien%20Buchbindergasse&start=1,
OEFFHALTESTOGD.13932906,13932906,POINT (16.26958571216672 48.163669969680086),Buchbindergasse,Buchbindergasse,56A,,2,https://anachb.vor.at?P=SQ&input=Wien%20Buchbindergasse&start=1,
OEFFHALTESTOGD.13932907,13932907,POINT (16.272298712860653 48.19895556960542),Baumgarten,Baumgarten,49,,1,https://anachb.vor.at?P=SQ&input=Wien%20Baumgarten&start=1,
OEFFHALTESTOGD.13932908,13932908,POINT (16.27115781258945 48.1990873693459),Baumgarten,Baumgarten,"49,52",,1,https://anachb.vor.at?P=SQ&input=Wien%20Baumgarten&start=1,
OEFFHALTESTOGD.13932909,13932909,POINT (16.272011211822146 48.198775969383476),Baumgarten,Baumgarten,"49,52",,1,https://anachb.vor.at?P=SQ&input=Wien%20Baumgarten&start=1,
OEFFHALTESTOGD.13932910,13932910,POINT (16.402410612204076 48.20358386988259),Friedensgasse (Böcklinstraße),Friedensgasse (Böcklinstraße),80A,,2,https://anachb.vor.at?P=SQ&input=Wien%20Friedensgasse&start=1,
OEFFHALTESTOGD.13932911,13932911,POINT (16.402725012807313 48.202961169752086),Friedensgasse (Schüttelstraße),Friedensgasse (Schüttelstraße),80A,,2,https://anachb.vor.at?P=SQ&input=Wien%20Friedensgasse&start=1,
OEFFHALTESTOGD.13932912,13932912,POINT (16.2309536754189 48.20784660705556),Mariabrunn Kirche,Mariabrunn Kirche,"450,451,453,50A,N49",,3,https://anachb.vor.at?P=SQ&input=Wien%20Mariabrunn%20Kirche&start=1,
OEFFHALTESTOGD.13932913,13932913,POINT (16.23107937489299 48.20769090630445),Mariabrunn Kirche,Mariabrunn Kirche,"450,451,50A,N49",,3,https://anachb.vor.at?P=SQ&input=Wien%20Mariabrunn%20Kirche&start=1,
OEFFHALTESTOGD.13932914,13932914,POINT (16.418966612084308 48.1650300697829),Friedjunggasse,Friedjunggasse,72A,,2,https://anachb.vor.at?P=SQ&input=Wien%20Friedjunggasse&start=1,
OEFFHALTESTOGD.13932915,13932915,POINT (16.419119312357743 48.165018169443236),Friedjunggasse,Friedjunggasse,72A,,2,https://anachb.vor.at?P=SQ&input=Wien%20Friedjunggasse&start=1,
OEFFHALTESTOGD.13932916,13932916,POINT (16.34214271230427 48.24579977007193),Obkirchergasse,Obkirchergasse,39A,,2,https://anachb.vor.at?P=SQ&input=Wien%20Obkirchergasse&start=1,
OEFFHALTESTOGD.13932917,13932917,POINT (16.341891113150115 48.24570406964015),Obkirchergasse,Obkirchergasse,39A,,2,https://anachb.vor.at?P=SQ&input=Wien%20Obkirchergasse&start=1,
OEFFHALTESTOGD.13932918,13932918,POINT (16.380186312917722 48.244070869577605),Friedrich-Engels-Platz (Schleife),Friedrich-Engels-Platz (Schleife),2,,1,https://anachb.vor.at?P=SQ&input=Wien%20Friedrich-Engels-Platz&start=1,
OEFFHALTESTOGD.13932919,13932919,POINT (16.37989891308587 48.244399870116624),Friedrich-Engels-Platz,Friedrich-Engels-Platz,"12,31,5",,1,https://anachb.vor.at?P=SQ&input=Wien%20Friedrich-Engels-Platz&start=1,
OEFFHALTESTOGD.13932920,13932920,POINT (16.39461331274854 48.20410476963744),Geusaugasse,Geusaugasse,4A,,2,https://anachb.vor.at?P=SQ&input=Wien%20Geusaugasse&start=1,
OEFFHALTESTOGD.13932921,13932921,POINT (16.379719212092237 48.24345466960833),Friedrich-Engels-Platz (Vorgartenstraße),Friedrich-Engels-Platz (Vorgartenstraße),"11A,5A",,2,https://anachb.vor.at?P=SQ&input=Wien%20Friedrich-Engels-Platz&start=1,
OEFFHALTESTOGD.13932922,13932922,POINT (16.379386812630397 48.24404696982253),Friedrich-Engels-Platz,Friedrich-Engels-Platz,"12,2,31,5",,1,https://anachb.vor.at?P=SQ&input=Wien%20Friedrich-Engels-Platz&start=1,
OEFFHALTESTOGD.13932923,13932923,POINT (16.40490801328102 48.24589546934487),Friedstraße (Sandrockgasse),Friedstraße (Sandrockgasse),20A,,2,https://anachb.vor.at?P=SQ&input=Wien%20Friedstraße&start=1,
OEFFHALTESTOGD.13932924,13932924,POINT (16.404934912427162 48.24485456938555),Friedstraße (Kugelfanggasse),Friedstraße (Kugelfanggasse),20A,,2,https://anachb.vor.at?P=SQ&input=Wien%20Friedstraße&start=1,
OEFFHALTESTOGD.13932925,13932925,POINT (16.359273512166695 48.155706269331745),Frödenplatz,Frödenplatz,11,,1,https://anachb.vor.at?P=SQ&input=Wien%20Frödenplatz&start=1,
OEFFHALTESTOGD.13932926,13932926,POINT (16.361061212388613 48.155418569421),Frödenplatz (Soesergasse),Frödenplatz (Soesergasse),17A,,2,https://anachb.vor.at?P=SQ&input=Wien%20Frödenplatz&start=1,
OEFFHALTESTOGD.13932927,13932927,POINT (16.35864471311579 48.15557446964141),Frödenplatz,Frödenplatz,11,,1,https://anachb.vor.at?P=SQ&input=Wien%20Frödenplatz&start=1,
OEFFHALTESTOGD.13932928,13932928,POINT (16.392430413080067 48.25604026957685),Frömmlgasse,Frömmlgasse,34A,,2,https://anachb.vor.at?P=SQ&input=Wien%20Frömmlgasse&start=1,
OEFFHALTESTOGD.13932929,13932929,POINT (16.39250221256237 48.25648887001833),Frömmlgasse,Frömmlgasse,34A,,2,https://anachb.vor.at?P=SQ&input=Wien%20Frömmlgasse&start=1,
OEFFHALTESTOGD.13932930,13932930,POINT (16.320780712771583 48.252002970099014),Fröschelgasse,Fröschelgasse,39A,,2,https://anachb.vor.at?P=SQ&input=Wien%20Fröschelgasse&start=1,
OEFFHALTESTOGD.13932931,13932931,POINT (16.320646012018365 48.25187736987564),Fröschelgasse,Fröschelgasse,39A,,2,https://anachb.vor.at?P=SQ&input=Wien%20Fröschelgasse&start=1,
OEFFHALTESTOGD.13932932,13932932,POINT (16.42066889639035 48.23403134039095),Julius-Payer-Gasse,Julius-Payer-Gasse,VAB 3,,3,https://anachb.vor.at?P=SQ&input=Wien%20Julius-Payer-Gasse&start=1,
OEFFHALTESTOGD.13932933,13932933,POINT (16.38250401305523 48.21035487004231),Julius-Raab-Platz (Stubenring),Julius-Raab-Platz (Stubenring),2,,1,https://anachb.vor.at?P=SQ&input=Wien%20Julius-Raab-Platz&start=1,
OEFFHALTESTOGD.13932934,13932934,POINT (16.38276451256869 48.21049856980746),Julius-Raab-Platz (Stubenring),Julius-Raab-Platz (Stubenring),2,,1,https://anachb.vor.at?P=SQ&input=Wien%20Julius-Raab-Platz&start=1,
OEFFHALTESTOGD.13932935,13932935,POINT (16.383285512885394 48.211192969924774),Julius-Raab-Platz (Uraniastraße),Julius-Raab-Platz (Uraniastraße),1,,1,https://anachb.vor.at?P=SQ&input=Wien%20Julius-Raab-Platz&start=1,
OEFFHALTESTOGD.13932936,13932936,POINT (16.383177712538526 48.21128276997437),Julius-Raab-Platz (Uraniastraße),Julius-Raab-Platz (Uraniastraße),1,,1,https://anachb.vor.at?P=SQ&input=Wien%20Julius-Raab-Platz&start=1,
OEFFHALTESTOGD.13932937,13932937,POINT (16.392699812143995 48.149299669312136),Jura-Soyfer-Gasse,Jura-Soyfer-Gasse,19A,,2,https://anachb.vor.at?P=SQ&input=Wien%20Jura-Soyfer-Gasse&start=1,
OEFFHALTESTOGD.13932938,13932938,POINT (16.440481213008084 48.25649486989506),Melangasse,Melangasse,31A,,2,https://anachb.vor.at?P=SQ&input=Wien%20Melangasse&start=1,
OEFFHALTESTOGD.13932939,13932939,POINT (16.440535112862317 48.25584886937711),Melangasse,Melangasse,31A,,2,https://anachb.vor.at?P=SQ&input=Wien%20Melangasse&start=1,
OEFFHALTESTOGD.13932940,13932940,POINT (16.486133613094246 48.20926536989495),In der Au,In der Au,93A,,2,https://anachb.vor.at?P=SQ&input=Wien%20In%20der%20Au&start=1,
OEFFHALTESTOGD.13932941,13932941,POINT (16.246382312441334 48.22393016962119),Jägerwaldsiedlung,Jägerwaldsiedlung,52A,,2,https://anachb.vor.at?P=SQ&input=Wien%20Jägerwaldsiedlung&start=1,
OEFFHALTESTOGD.13932942,13932942,POINT (16.4336900132347 48.243358969428236),Kagran (Ostseite),Kagran (Ostseite),"25,26A,27B,93A,N20",,1,https://anachb.vor.at?P=SQ&input=Wien%20Kagran&start=1,
OEFFHALTESTOGD.13932943,13932943,POINT (16.433079113070637 48.243687969595385),Kagran (Westseite),Kagran (Westseite),94A,,2,https://anachb.vor.at?P=SQ&input=Wien%20Kagran&start=1,
OEFFHALTESTOGD.13932944,13932944,POINT (16.433761812236444 48.24389736977176),Kagran (Westseite),Kagran (Westseite),"25,26,27",,1,https://anachb.vor.at?P=SQ&input=Wien%20Kagran&start=1,
OEFFHALTESTOGD.13932945,13932945,POINT (16.43376181260944 48.24331106934105),Kagran (Ostseite),Kagran (Ostseite),"25,26,27,N25",,1,https://anachb.vor.at?P=SQ&input=Wien%20Kagran&start=1,
OEFFHALTESTOGD.13932946,13932946,POINT (16.433160012644993 48.24362816965181),Kagran (Westseite),Kagran (Westseite),22A,,2,https://anachb.vor.at?P=SQ&input=Wien%20Kagran&start=1,
OEFFHALTESTOGD.13932947,13932947,POINT (16.448620012953292 48.239368469515725),Kagraner Anger,Kagraner Anger,94A,,2,https://anachb.vor.at?P=SQ&input=Wien%20Kagraner%20Anger&start=1,
OEFFHALTESTOGD.13932948,13932948,POINT (16.448763712874463 48.239344569779476),Kagraner Anger,Kagraner Anger,94A,,2,https://anachb.vor.at?P=SQ&input=Wien%20Kagraner%20Anger&start=1,
